0.00673083708385 -nan -nan
0.00673083708385 0.0187637649646 -nan
0.00673083708385 0.0187637649646 -0.0312574823248
0.029878018313 0.0187637649646 -0.0312574823248
0.029878018313 0.0245620216486 -0.0312574823248
0.029878018313 0.0245620216486 -0.0205382454405
0.0387514428551 0.0245620216486 -0.0205382454405
0.0387514428551 1.14877199477 -0.0205382454405
0.0387514428551 1.14877199477 0.546485496633
0.0917628098285 1.14877199477 0.546485496633
0.0917628098285 1.11118602621 0.546485496633
0.0917628098285 1.11118602621 0.615829035821
0.0820337207484 1.11118602621 0.615829035821
0.0820337207484 0.885430988757 0.615829035821
0.0820337207484 0.885430988757 0.487933052021
0.0747408100209 0.885430988757 0.487933052021
0.0747408100209 0.734377847847 0.487933052021
0.0747408100209 0.734377847847 0.404089299801
0.0578363436741 0.734377847847 0.404089299801
0.0578363436741 0.628098997928 0.404089299801
0.0578363436741 0.628098997928 0.345872257904
0.0462651956287 0.628098997928 0.345872257904
0.0462651956287 0.549665082943 0.345872257904
0.0462651956287 0.549665082943 0.300190200572
0.249115341777 0.549665082943 0.300190200572
0.249115341777 0.52103697398 0.300190200572
0.249115341777 0.52103697398 0.288732552099
0.296840987217 0.52103697398 0.288732552099
0.296840987217 0.711576381219 0.288732552099
0.296840987217 0.711576381219 0.413239766347
0.268686528587 0.711576381219 0.413239766347
0.268686528587 0.648082134828 0.413239766347
0.268686528587 0.648082134828 0.374632526093
0.251134887683 0.648082134828 0.374632526093
0.251134887683 0.594292010916 0.374632526093
0.251134887683 0.594292010916 0.340038885648
0.231068546819 0.594292010916 0.340038885648
0.231068546819 0.52945904042 0.340038885648
0.231068546819 0.52945904042 0.437453086948
0.258965470756 0.52945904042 0.437453086948
0.258965470756 0.52962625572 0.437453086948
0.258965470756 0.52962625572 0.455667403315
0.219323449593 0.52962625572 0.455667403315
0.219323449593 0.570956309096 0.455667403315
0.219323449593 0.570956309096 0.445568356737
0.206050045023 0.570956309096 0.445568356737
0.206050045023 0.570950648059 0.445568356737
0.206050045023 0.570950648059 0.430737492545
0.177833944545 0.570950648059 0.430737492545
0.177833944545 0.551646463926 0.430737492545
0.177833944545 0.551646463926 0.430039621664
0.15554926783 0.551646463926 0.430039621664
0.15554926783 0.552830345568 0.430039621664
0.15554926783 0.552830345568 0.519297462075
0.157487258476 0.552830345568 0.519297462075
0.157487258476 0.564272800659 0.519297462075
0.157487258476 0.564272800659 0.50308677886
0.164935585067 0.564272800659 0.50308677886
0.164935585067 0.55255263024 0.50308677886
0.164935585067 0.55255263024 0.515300106578
0.157353568747 0.55255263024 0.515300106578
0.157353568747 0.538904140385 0.515300106578
0.157353568747 0.538904140385 0.504975483541
0.14896998941 0.538904140385 0.504975483541
0.14896998941 0.528552247977 0.504975483541
0.14896998941 0.528552247977 0.49113248741
0.194633909396 0.528552247977 0.49113248741
0.194633909396 0.535074703235 0.49113248741
0.194633909396 0.535074703235 0.487617540654
0.185330179244 0.535074703235 0.487617540654
0.185330179244 0.536091927744 0.487617540654
0.185330179244 0.536091927744 0.484141547692
0.179017347262 0.536091927744 0.484141547692
0.179017347262 0.533431925301 0.484141547692
0.179017347262 0.533431925301 0.463921115679
0.171823146711 0.533431925301 0.463921115679
0.171823146711 0.546424020663 0.463921115679
0.171823146711 0.546424020663 0.473521327556
0.148726652931 0.546424020663 0.473521327556
0.148726652931 0.553365557576 0.473521327556
0.148726652931 0.553365557576 0.521878837018
