-nan -nan -nan
-nan -nan nan
-nan -nan -nan
0.162608397461 -nan -nan
0.173750387441 0.115458774844 -nan
0.182291340921 0.119413490707 0.193779450594
0.162922068075 0.122602636755 0.199025200898
0.167278970382 0.153172075018 0.203403560762
0.171007244657 0.155829062203 0.196743914262
0.249530967344 0.158146076879 0.199439752052
0.253407080506 0.221416775691 0.20182576977
0.256878960347 0.223994924407 0.219235791502
0.234829240039 0.226327013569 0.22119127154
0.237201223821 0.22445090566 0.222974736122
0.239379728509 0.226213313846 0.223061640502
0.22721820401 0.227841723406 0.22444511389
0.228847938679 0.23512557573 0.225730093923
0.23036859791 0.236487048476 0.225472932007
0.228666978098 0.237762555242 0.226511112654
0.229906009573 0.230193598022 0.227487254122
0.23107476967 0.231205767306 0.222023952233
0.211281717704 0.232163315529 0.222807868093
0.212198865873 0.222593845882 0.223551438733
0.21307090191 0.223361890429 0.222722054396
0.197687790346 0.224093759925 0.223352438919
0.198388938147 0.218218853663 0.223954341705
0.199059647835 0.218828076655 0.221227758493
0.192871157786 0.219411849681 0.221739486385
0.193435702919 0.216772783125 0.222230614591
0.193978320202 0.217275577605 0.218593564762
0.18712463377 0.217759505612 0.219013691358
0.187584838001 0.215824204532 0.219418571263
0.188028872515 0.216247793037 0.219668415339
0.195875304266 0.216656957561 0.220029441123
0.196296044132 0.225553460709 0.220378541444
0.196703290326 0.225946280642 0.227319434679
0.21185196334 0.226326858606 0.227652564664
0.212261412647 0.237511689587 0.227975598525
0.212658785262 0.237885301818 0.238141122547
0.214331669155 0.238248181999 0.238459764938
0.214696562438 0.24218655502 0.238769487215
0.215051494448 0.242525806175 0.244473556696
0.221164408819 0.242856020501 0.244768781317
0.221502206747 0.248173171579 0.245056328006
0.221831422739 0.248486702198 0.250960646925
0.223647143837 0.248792447545 0.251236484854
0.223953261329 0.255421146556 0.251505624983
0.224252106717 0.255715470998 0.259115077215
0.228168616273 0.256002951713 0.259377716981
0.228451691479 0.26183321706 0.259634376577
0.228728452372 0.262109442776 0.266444349577
0.228768811294 0.262379629884 0.266693927033
0.229025638618 0.262243044987 0.266938155189
0.229277066917 0.26249373873 0.271699467642
0.23738506973 0.262739261669 0.271934080906
0.237632152819 0.26960735685 0.272163944544
0.237874324696 0.269846816652 0.28156022543
0.244327022435 0.270081601704 0.281789186222
0.244562776665 0.277502678084 0.282013755612
0.244794087145 0.277732991959 0.287629067447
0.247928290599 0.277959038215 0.287847085297
0.248149247581 0.279754331828 0.28806113072
0.248366244619 0.279968643641 0.293048644699
0.24631972129 0.280179176601 0.293256042124
0.246521480446 0.282214591013 0.293459840717
0.246719793375 0.28241504779 0.297304186634
0.247684851874 0.282612133336 0.297500625553
0.247872831949 0.288388186249 0.297693810946
0.248057745149 0.288580860772 0.301983024598
0.249324606487 0.288770438148 0.302170188128
0.249500631416 0.289890611232 0.302354386791
0.24967390785 0.290070954321 0.305188900054
0.255631187874 0.290248521248 0.305366071825
0.255801665373 0.293105158282 0.305540554231
0.255969590668 0.293276240016 0.308202293627
0.265306046816 0.293444795211 0.308370280729
0.265475231501 0.296580269487 0.308535820172
0.265641983617 0.296743261043 0.311249853154
0.27147318708 0.296903939611 0.311409583514
0.27163730949 0.300557351466 0.311567076327
0.271799162032 0.300713499314 0.312577544932
0.276343878689 0.300867514679 0.312728214471
0.276502075164 0.302934676971 0.312876851842
0.276658164074 0.303083121751 0.312101620362
0.280726500288 0.303229612805 0.312242637129
0.280878817837 0.306155195075 0.31238182012
0.281029178055 0.306297353948 0.313208476929
0.286077449376 0.306437707367 0.313341928482
0.286225226636 0.308572843697 0.313473704733
0.286371169932 0.308708581205 0.315172131343
0.290346083421 0.308842653181 0.315299346879
0.290488747816 0.31115280458 0.315425018875
0.29062970034 0.311282782995 0.316955939178
0.294097615972 0.311411218798 0.31707730142
0.294235150587 0.314219265655 0.317197238873
0.294371087814 0.31434431851 0.318732423638
0.297183833673 0.314467934313 0.318848401287
0.297316129585 0.315757903667 0.318963060128
0.297446936723 0.31587731203 0.319803954552
0.294388636805 0.315995390432 0.319914488918
0.294512776331 0.31233934941 0.320023804663
0.294635561004 0.31245159967 0.316980178032
0.290949863993 0.312562637034 0.317083945585
0.291066651425 0.309017668621 0.317186602955
0.291182201577 0.309123483172 0.314105347521
0.287818118851 0.309228187536 0.314202993305
0.287930392583 0.305983869423 0.31429962442
0.288041510713 0.306085220296 0.311300782897
0.284357678421 0.3061855378 0.311392865341
0.28446425277 0.302839605141 0.311484017664
0.284569760551 0.30293567195 0.308408508496
0.281593111515 0.303030786141 0.308495821262
0.28169379632 0.299883193028 0.308582276066
0.281793500654 0.299974230958 0.305658459971
0.281892242711 0.300064390253 0.302925362556
0.278639116395 0.300153687075 0.303005453867
0.278734751913 0.297096137265 0.303084785722
0.278829488446 0.297182327481 0.300407931543
0.278923342106 0.29726771447 0.297790102132
0.27901632858 0.297352312503 0.295278718865
0.279108463149 0.295569872521 0.295351600428
0.279199760699 0.295841811502 0.29542381988
0.279290235734 0.296197847971 0.295495388695
0.27937990239 0.295936423532 0.295566318055
0.279468774449 0.295197802157 0.295636618861
0.279556865345 0.295292238981 0.294010954461
0.279644188182 0.292772332033 0.294080631433
0.279730755741 0.292865362071 0.293380066352
0.27981658049 0.292957593847 0.291236231292
0.279901674597 0.289930563057 0.291305747754
0.278055934888 0.290020437801 0.291374677029
0.278140728445 0.290109559277 0.289474761625
0.278224816786 0.287526598258 0.289542711259
0.27830821111 0.287614246773 0.287788675775
0.27839092236 0.287701177366 0.285855915349
0.27847296122 0.285196318121 0.285922640126
0.278554338135 0.28528192991 0.283989869208
0.278635063306 0.282804333831 0.28405556619
0.278715146708 0.28288867426 0.282294274274
0.278794598089 0.280466086842 0.282359213304
