-nan -nan -nan
-nan -nan nan
-nan -nan -nan
0.0386305220913 -nan -nan
0.0421212152235 0.0248670534833 -nan
0.0447970251742 0.026160147142 0.0636673181118
0.0331363598574 0.0272029185251 0.0659198309015
0.0343566599999 12.6856268204 0.067799888285
0.0354008912698 12.9875613479 1.78862392771
1.44728354666 13.2508621026 1.82468366201
1.4727935865 10.1150379613 1.85659921911
1.49564322721 10.2716522572 1.41755850542
1.21377644516 10.4133192216 1.43698695374
1.2289063803 8.43485089774 1.45470636218
1.24280218974 8.52981702646 1.18055581875
1.04529091234 8.61756273329 1.1926430564
1.05522307285 7.2491330151 1.20386976967
1.06449049034 7.3125177378 1.0138835824
0.919024164136 7.37190022845 1.0220952485
0.926014526471 6.36625064599 1.02981620517
0.932608432055 6.41140583155 0.88927837408
1.89878476525 6.45412424672 0.89518588653
1.9101387854 5.83160521146 0.900789361383
1.92093433084 5.86515332922 2.72725304559
1.72959566067 5.89712132398 2.74201294955
1.73828086769 5.36777038767 2.75610597846
1.74658903394 5.39355432448 2.47321162893
1.58879151421 5.41826115114 2.48475525962
1.5957027724 4.92629929966 2.49583419964
1.60234558609 4.9469561229 2.26398147694
1.47027353727 4.96683783541 2.27324762294
1.47590956986 4.55368520645 2.28217749394
1.48134757504 4.57059070138 2.08844456281
1.36864297904 4.58692053262 2.09603492965
1.3733206592 4.23674973385 2.10337457023
1.37784832009 4.25089731362 1.93891272716
1.28053686555 4.2646039936 1.94524685423
1.28448243081 4.29128826564 1.9513890138
1.28831162177 4.30374025926 2.17242327165
1.20340360235 4.31583456804 2.17855738616
1.20677205763 4.18501631868 2.18451978154
1.21004855697 4.19575537054 2.10670452134
1.1351062921 4.20620836009 2.11198731255
1.13801816767 3.95995447094 2.11713271376
1.1408560655 3.96929177841 1.99210690842
1.07449347716 3.97839723138 1.99670459937
1.07703129764 3.75791295228 2.00119065079
1.07950882984 3.76609553906 1.88950096281
1.01968467409 3.7740878617 1.89353413347
1.02192532554 3.57593532572 1.89747547096
1.02411599673 3.58316080727 1.7971723962
0.970542941065 3.59022833159 1.80074305379
0.972527456514 3.52208775953 1.80423717996
0.974470253466 3.52855317018 2.10739989565
0.926581888966 3.5348852254 2.11117891609
0.928349404573 3.39082854872 2.11488143218
0.930081787692 3.39658018265 2.01924468225
0.911368253383 3.40221953282 2.02261820209
0.912964004122 3.27775562625 2.02592701879
0.914529676428 3.28290472402 1.9463829325
0.873441533618 3.2879584112 1.94940585434
0.87488389899 3.15210547425 1.95237369658
0.876300414597 3.15676890711 1.87083617763
0.839356029545 3.16135011197 1.87357904405
0.840662675316 3.03583438603 1.87627431531
0.84194700241 3.04008841303 1.80102471055
0.808084073459 3.04427089688 1.80353021805
0.809272861921 2.92775028672 1.80599422801
0.810442255425 2.93164136976 1.96249462523
0.778845224532 2.93546990557 1.96501129083
0.779931859216 2.86413467267 1.96748808981
0.781001526934 2.8676930916 1.93544613867
0.760335265452 2.87119673302 1.9377594575
0.761331578991 2.77305694449 1.94003766149
0.762312976805 2.77632491467 1.8908449618
0.73456031357 2.77954462341 1.89296721944
0.735478793346 2.69322567602 1.89505855471
0.736384067045 2.69623176094 1.86075303176
0.709962203755 2.69919518699 1.86271223303
0.710814647525 2.61152590584 1.86464398924
0.711655301712 2.61431397799 1.80684035751
0.687160303012 2.61706397394 1.80865668254
0.687951179247 2.53483444361 1.81044850976
0.688731519072 2.53742598931 1.75578683321
0.665806011177 2.53998342692 1.75748171576
0.66654150102 2.46272011573 1.75915455813
0.667267539579 2.46513444992 1.70761750066
0.645921595624 2.46751812146 1.70920543663
0.64660687304 2.39438139675 1.71077343824
0.647283645939 2.39663728173 1.69353842713
0.671885535947 2.39886548645 1.69502537825
0.672616781799 2.6904345257 1.69649428781
0.673339253224 2.69282216879 1.65584396254
0.652882728882 2.69518147481 1.65723119871
0.653566200084 2.63155284446 1.65860214877
0.654241733149 2.63378431582 1.66482515378
0.634296862558 2.6359901441 1.6661428566
0.634937405803 2.56646348825 1.66744557552
0.635570740775 2.56856032721 1.62524987588
0.616374311774 2.57063381173 1.62649114055
0.616976075792 2.50474430978 1.62771872052
0.617571272187 2.50671804923 1.58756055657
0.599083648902 2.50867046187 1.58873168773
0.599650315412 2.44558825198 1.58989028924
0.600210978493 2.44745042235 1.55150400694
0.583591346312 2.44929305514 1.55261439769
0.584125211013 2.38865017272 1.55371325001
0.584653580797 2.39041162405 1.51686462674
0.569313467487 2.39215511573 1.51791846278
0.569817125223 2.33455251888 1.51896165406
0.570315742485 2.33622021663 1.67355114299
0.554677223429 2.33787137715 1.67466261834
0.555160822499 2.29529637829 1.675763172
0.555639712269 2.29687229944 1.66525775649
0.556113980128 2.25649721348 1.66631389881
0.555339175393 2.25800292239 1.66735993796
0.555796388889 2.25949435359 1.63170602827
0.556249304525 2.21040299616 1.63270928529
0.556697999326 2.16361115759 1.63370319272
0.557142548295 2.11791553635 1.63468791668
0.557583024484 2.07369022751 1.63566361899
0.558019499057 2.03084088053 1.63663045729
0.558452041359 1.9895272469 1.63758858518
0.558880718972 1.96830778736 1.63853815238
0.559305597776 1.94279745093 1.6394793048
0.559726742007 1.91140174839 1.64041218473
0.560144214306 1.89128579031 1.64133693094
0.560558075776 1.86378755934 1.64225367878
0.56096838603 1.83997496666 1.64316256029
0.561375203237 1.81172890443 1.64406370432
0.545592767683 1.8127336673 1.64495723663
0.545984769245 1.81373000896 1.62338277975
0.546373510584 1.78820767424 1.62423998018
0.546759043479 1.76322039219 1.62509010578
0.547141418509 1.73587154168 1.62593326808
0.547520685079 1.70731159031 1.62676957602
0.547896891461 1.68078246686 1.62759913604
0.54827008483 1.65984118242 1.62842205217
0.548640311292 1.63474994314 1.62923842607
0.549007615917 1.6120075932 1.63004835713
