0 -nan -nan
0 0 -nan
0 0 0
0 0 0
0 0 0
0 0 0.0353553384542
0 0 0.0353553384542
0 0.0069035589695 0.0353553384542
0 0.0069035589695 0.0288675129414
0 0.0069035589695 0.0288675129414
0 0.00517766922712 0.0288675129414
0 0.00517766922712 0.021650634706
0 0.00517766922712 0.021650634706
0 0.00732050776482 0.021650634706
0 0.00732050776482 0.0173205077648
0 0.00732050776482 0.0173205077648
0 0.0144337564707 0.0173205077648
0 0.0144337564707 0.0178855359554
0 0.0144337564707 0.0178855359554
0 0.0123717912606 0.0178855359554
0 0.0123717912606 0.0123717912606
0 0.0123717912606 0.0123717912606
0 0.0196641519666 0.0123717912606
0 0.0196641519666 0.0230347655714
0.00460237264633 0.0196641519666 0.0230347655714
0.00460237264633 0.0197804325157 0.0230347655714
0.00460237264633 0.0197804325157 0.0277966651652
0.00573132157326 0.0197804325157 0.0277966651652
0.00573132157326 0.0193915754557 0.0277966651652
0.00573132157326 0.0193915754557 0.0300169986486
0.00521029233932 0.0193915754557 0.0300169986486
0.00521029233932 0.0267196140506 0.0300169986486
0.00521029233932 0.0267196140506 0.0332783498547
0.0161596462131 0.0267196140506 0.0332783498547
0.0161596462131 0.0299839680394 0.0332783498547
0.0161596462131 0.0299839680394 0.0318294758598
0.0199852012671 0.0299839680394 0.0318294758598
0.0199852012671 0.0347099207915 0.0318294758598
0.0199852012671 0.0347099207915 0.0386664913251
0.0236084495272 0.0347099207915 0.0386664913251
0.0236084495272 0.0387607374362 0.0386664913251
0.0236084495272 0.0387607374362 0.0460061243602
0.0380449477832 0.0387607374362 0.0460061243602
0.0380449477832 0.0444609590371 0.0460061243602
0.0380449477832 0.0444609590371 0.0429390494029
0.0356671385467 0.0444609590371 0.0429390494029
0.0356671385467 0.0429765664041 0.0429390494029
0.0356671385467 0.0429765664041 0.041549776122
0.036510248044 0.0429765664041 0.041549776122
0.036510248044 0.0404485330862 0.041549776122
0.036510248044 0.0404485330862 0.040040487051
0.035632494092 0.0404485330862 0.040040487051
0.035632494092 0.0382013923592 0.040040487051
0.035632494092 0.0382013923592 0.0378160155482
0.0374787142402 0.0382013923592 0.0378160155482
0.0374787142402 0.0372808283881 0.0378160155482
0.0374787142402 0.0372808283881 0.0358256989404
0.0356047785282 0.0372808283881 0.0358256989404
0.0356047785282 0.0379167869687 0.0358256989404
0.0356047785282 0.0379167869687 0.0340344139934
0.0372764879749 0.0379167869687 0.0340344139934
0.0372764879749 0.0376247363431 0.0340344139934
0.0372764879749 0.0376247363431 0.035551435323
0.0385771867904 0.0376247363431 0.035551435323
0.0385771867904 0.0381872483275 0.035551435323
0.0385771867904 0.0381872483275 0.0355992127549
0.0378003820129 0.0381872483275 0.0355992127549
0.0378003820129 0.0365269331828 0.0355992127549
0.0378003820129 0.0365269331828 0.0383992469829
0.0391716443002 0.0365269331828 0.0383992469829
0.0391716443002 0.0358679225047 0.0383992469829
0.0391716443002 0.0358679225047 0.0367992783586
0.0384332056046 0.0358679225047 0.0367992783586
0.0384332056046 0.0344332056046 0.0367992783586
0.0384332056046 0.0344332056046 0.0381557343006
0.0410824367633 0.0344332056046 0.0381557343006
0.0410824367633 0.0343313024594 0.0381557343006
0.0410824367633 0.0343313024594 0.0386112829814
0.0414127168832 0.0343313024594 0.0386112829814
0.0414127168832 0.0367634764424 0.0386112829814
0.0414127168832 0.0367634764424 0.0408849391672
0.0424590725984 0.0367634764424 0.0408849391672
0.0424590725984 0.0378037759236 0.0408849391672
0.0424590725984 0.0378037759236 0.0429961913398
0.0409949666467 0.0378037759236 0.0429961913398
0.0409949666467 0.0382243353745 0.0429961913398
0.0409949666467 0.0382243353745 0.043951863256
0.0412951344252 0.0382243353745 0.043951863256
0.0412951344252 0.0374799195925 0.043951863256
0.0412951344252 0.0374799195925 0.0438675129414
0.0419672923703 0.0374799195925 0.0438675129414
0.0419672923703 0.038119703339 0.0438675129414
0.0419672923703 0.038119703339 0.0440653351045
0.0428655231372 0.038119703339 0.0440653351045
0.0428655231372 0.042263171263 0.0440653351045
0.0428655231372 0.042263171263 0.0442507933825
0.0426757357337 0.042263171263 0.0442507933825
0.0426757357337 0.0416100653735 0.0442507933825
0.0426757357337 0.0416100653735 0.0435374565197
0.0435002928271 0.0416100653735 0.0435374565197
0.0435002928271 0.0409953774775 0.0435374565197
0.0435002928271 0.0409953774775 0.0428660806488
0.0436859987463 0.0409953774775 0.0428660806488
0.0436859987463 0.0404158146041 0.0428660806488
0.0436859987463 0.0404158146041 0.0416413354874
0.0454534214404 0.0404158146041 0.0416413354874
0.0454534214404 0.0403098902769 0.0416413354874
0.0454534214404 0.0403098902769 0.0456680355801
