0 -nan -nan
0 0 -nan
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0.0069035589695
0.0039729654789 0 0.0069035589695
0.0039729654789 0 0.0069035589695
0.0039729654789 0 0.0125
-0.00682162761688 0 0.0125
-0.00682162761688 0 0.0125
-0.00682162761688 0 0.01
-0.00568468968074 0 0.01
-0.00568468968074 -0.00345177948475 0.01
-0.00568468968074 -0.00345177948475 0
-0.00487259115492 -0.00345177948475 0
-0.00487259115492 -0.0078312592847 0
-0.00487259115492 -0.0078312592847 0
-0.00426351726055 -0.0078312592847 0
-0.00426351726055 -0.00685235187411 0
-0.00426351726055 -0.00685235187411 0
-0.00378979312049 -0.00685235187411 0
-0.00378979312049 -0.00609097944366 0
-0.00378979312049 -0.00609097944366 0
-0.00341081380844 -0.00609097944366 0
-0.00341081380844 -0.0104818814993 0
-0.00341081380844 -0.0104818814993 0
-0.00165602510626 -0.0104818814993 0
-0.00165602510626 -0.00952898318117 0
-0.00165602510626 -0.00952898318117 0
-0.00151802301407 -0.00952898318117 0
-0.00151802301407 -0.0104607909918 0
-0.00151802301407 -0.0104607909918 0
0.000191876979974 -0.0104607909918 0
0.000191876979974 -0.00965611476165 0
0.000191876979974 -0.00965611476165 0
0.00131330447538 -0.00965611476165 0
0.00131330447538 -0.00896639227867 0
0.00131330447538 -0.00896639227867 0.00113513299397
0.00122575084368 -0.00896639227867 0.00113513299397
0.00122575084368 -0.0112144184113 0.00113513299397
0.00122575084368 -0.0112144184113 -0.00560720920563
-0.00327027589083 -0.0112144184113 -0.00560720920563
-0.00327027589083 -0.0136385172606 -0.00560720920563
-0.00327027589083 -0.0136385172606 -0.00838175863028
-0.00307790672078 -0.0136385172606 -0.00838175863028
-0.00307790672078 -0.0157774280099 -0.00838175863028
-0.00307790672078 -0.0157774280099 -0.0108298904756
-0.00290691190296 -0.0157774280099 -0.0108298904756
-0.00290691190296 -0.0176786820094 -0.0108298904756
-0.00290691190296 -0.0176786820094 -0.0102282298936
-0.00647553111378 -0.0176786820094 -0.0102282298936
-0.00647553111378 -0.0178382606883 -0.0102282298936
-0.00647553111378 -0.0178382606883 -0.00968990200444
-0.00615175455809 -0.0178382606883 -0.00968990200444
-0.00615175455809 -0.0169463476539 -0.00968990200444
-0.00615175455809 -0.0169463476539 -0.00920540690422
-0.00585881386484 -0.0169463476539 -0.00920540690422
-0.00585881386484 -0.016139378718 -0.00920540690422
-0.00585881386484 -0.016139378718 -0.00899652157511
-0.00559250414371 -0.016139378718 -0.00899652157511
-0.00559250414371 -0.0176784978672 -0.00899652157511
-0.00559250414371 -0.0176784978672 -0.00858758877624
-0.00534935178964 -0.0176784978672 -0.00858758877624
-0.00534935178964 -0.0169098675251 -0.00858758877624
-0.00534935178964 -0.0169098675251 -0.00821421535119
-0.00426351726055 -0.0169098675251 -0.00821421535119
-0.00426351726055 -0.0153423448404 -0.00821421535119
-0.00426351726055 -0.0153423448404 -0.00578862304489
-0.00345730209351 -0.0153423448404 -0.00578862304489
-0.00345730209351 -0.0147286510468 -0.00578862304489
-0.00345730209351 -0.0147286510468 -0.00555707812309
-0.00271310347777 -0.0147286510468 -0.00555707812309
-0.00271310347777 -0.0147733899263 -0.00555707812309
-0.00271310347777 -0.0147733899263 -0.00613990884561
-0.00446447001563 -0.0147733899263 -0.00613990884561
-0.00446447001563 -0.0142262273365 -0.00613990884561
-0.00446447001563 -0.0142262273365 -0.00514544270657
-0.00430502465793 -0.0142262273365 -0.00514544270657
-0.00430502465793 -0.0129784807563 -0.00514544270657
-0.00430502465793 -0.0129784807563 -0.00496167689562
-0.00415657553179 -0.0129784807563 -0.00496167689562
-0.00415657553179 -0.0112687904259 -0.00496167689562
-0.00415657553179 -0.0112687904259 -0.0042425893504
-0.00401802301407 -0.0112687904259 -0.0042425893504
-0.00401802301407 -0.0108931640784 -0.0042425893504
-0.00401802301407 -0.0108931640784 -0.00479152560234
-0.0033757686615 -0.0108931640784 -0.00479152560234
-0.0033757686615 -0.00841622775601 -0.00479152560234
-0.0033757686615 -0.00841622775601 -0.00463696026033
-0.00262306723744 -0.00841622775601 -0.00463696026033
-0.00262306723744 -0.00921909995377 -0.00463696026033
-0.00262306723744 -0.00921909995377 -0.00670176390558
-0.00317117662141 -0.00921909995377 -0.00670176390558
-0.00317117662141 -0.0113424400489 -0.00670176390558
-0.00317117662141 -0.0113424400489 -0.00649868015087
-0.00160731848548 -0.0113424400489 -0.00649868015087
-0.00160731848548 -0.0110088388709 -0.00649868015087
-0.00160731848548 -0.0110088388709 -0.00817217371043
-0.00208186013358 -0.0110088388709 -0.00817217371043
