0 -nan -nan
0 0 -nan
0 0 0
0 0 0
0 0 0
0 0 0
-0.0559940660993 0 0
-0.0559940660993 0 0
-0.0559940660993 0 -0.0169512987137
-0.0547090236098 0 -0.0169512987137
-0.0547090236098 0 -0.0169512987137
-0.0547090236098 0 -0.0127134740353
-0.043767247498 0 -0.0127134740353
-0.043767247498 0 -0.0127134740353
-0.043767247498 0 -0.0265095901489
-0.0254270436863 0 -0.0265095901489
-0.0254270436863 -0.0110456625621 -0.0265095901489
-0.0254270436863 -0.0110456625621 -0.0110456625621
-0.021794608874 -0.0110456625621 -0.0110456625621
-0.021794608874 -0.00726484230586 -0.0110456625621
-0.021794608874 -0.00726484230586 -0.00946771076747
-0.0273545296863 -0.00726484230586 -0.00946771076747
-0.0273545296863 0.00192750990391 -0.00946771076747
-0.0273545296863 0.00192750990391 -0.0165684938431
-0.0260284796357 0.00192750990391 -0.0165684938431
-0.0260284796357 0.00171334213681 -0.0165684938431
-0.0260284796357 0.00171334213681 0.0306711634
0.0101164017618 0.00171334213681 0.0306711634
0.0101164017618 0.00154200792313 0.0306711634
0.0101164017618 0.00154200792313 0.02760404706
0.00919672887434 0.00154200792313 0.02760404706
0.00919672887434 0.00140182538466 0.02760404706
0.00919672887434 0.00140182538466 0.0250945882364
0.0253816454361 0.00140182538466 0.0250945882364
0.0253816454361 -0.00233297348023 0.0250945882364
0.0253816454361 -0.00233297348023 0.0648629238208
-0.011870700694 -0.00233297348023 0.0648629238208
-0.011870700694 -0.00549318790436 0.0648629238208
-0.011870700694 -0.00549318790436 0.130691454502
0.0333396489067 -0.00549318790436 0.130691454502
0.0333396489067 -0.00510081733976 0.130691454502
0.0333396489067 -0.00510081733976 0.121356350609
0.0311170056462 -0.00510081733976 0.121356350609
0.0311170056462 -0.00476076285044 0.121356350609
0.0311170056462 -0.00476076285044 0.113265927235
0.0291721927933 -0.00476076285044 0.113265927235
0.0291721927933 -0.00446321517229 0.113265927235
0.0291721927933 -0.00446321517229 0.106186806783
0.0364304068334 -0.00446321517229 0.106186806783
0.0364304068334 -0.00420067310333 0.106186806783
0.0364304068334 -0.00420067310333 0.0999405240311
0.0344064953427 -0.00420067310333 0.0999405240311
0.0344064953427 -0.00396730237537 0.0999405240311
0.0344064953427 -0.00396730237537 0.0943882726961
0.0325956271667 -0.00396730237537 0.0943882726961
0.0325956271667 -0.00375849698719 0.0943882726961
0.0325956271667 -0.00375849698719 0.08942046887
0.0473377528042 -0.00375849698719 0.08942046887
0.0473377528042 0.00914291977882 0.08942046887
0.0473377528042 0.00914291977882 0.086721136272
0.055285612955 0.00914291977882 0.086721136272
0.055285612955 0.0087075426465 0.086721136272
0.055285612955 0.0087075426465 0.0857474721613
0.0527726305479 0.0087075426465 0.0857474721613
0.0527726305479 0.00831174525348 0.0857474721613
0.0527726305479 0.00831174525348 0.0818498597904
0.0504781683502 0.00831174525348 0.0818498597904
0.0504781683502 0.00795036502506 0.0818498597904
0.0504781683502 0.00795036502506 0.0782911702343
0.0483749113356 0.00795036502506 0.0782911702343
0.0483749113356 0.00761909981569 0.0782911702343
0.0483749113356 0.00761909981569 0.0750290381412
0.0464399148822 0.00761909981569 0.0750290381412
0.0464399148822 0.00731433582306 0.0750290381412
0.0464399148822 0.00731433582306 0.0969458055496
0.0763649169642 0.00731433582306 0.0969458055496
0.0763649169642 0.00703301521448 0.0969458055496
0.0763649169642 0.00703301521448 0.0932171207208
0.0735365867063 0.00703301521448 0.0932171207208
0.0735365867063 0.0154486868117 0.0932171207208
0.0735365867063 0.0154486868117 0.085702043551
0.0679926258645 0.0154486868117 0.085702043551
0.0679926258645 0.014896947997 0.085702043551
0.0679926258645 0.014896947997 0.0786221516984
0.0656480525588 0.014896947997 0.0786221516984
0.0656480525588 0.014383260135 0.0786221516984
0.0656480525588 0.014383260135 0.0724038744795
0.0629457814991 0.014383260135 0.0724038744795
0.0629457814991 0.0131237446268 0.0724038744795
0.0629457814991 0.0131237446268 0.0699904119968
0.0609152724185 0.0131237446268 0.0699904119968
0.0609152724185 0.012700398026 0.0699904119968
0.0609152724185 0.012700398026 0.0677326567711
0.0590116701555 0.012700398026 0.0677326567711
0.0590116701555 0.0123035105877 0.0677326567711
0.0590116701555 0.0123035105877 0.065616011247
0.0572234377265 0.0123035105877 0.065616011247
0.0572234377265 0.0119306769335 0.065616011247
0.0572234377265 0.0119306769335 0.0636276472699
0.0555403954404 0.0119306769335 0.0636276472699
0.0555403954404 0.0115797746707 0.0636276472699
0.0555403954404 0.0115797746707 0.0617562458796
0.0539535269993 0.0115797746707 0.0617562458796
0.0539535269993 0.0112489239659 0.0617562458796
