-nan -nan -nan
-nan -nan nan
-nan -nan -nan
0 -nan -nan
0 0 -nan
0 0 0
0.0454242812566 0 0
0.0467240295585 0.0358526101858 0
0.047836245949 0.03670604387 0.115486920491
0.036604612236 0.0374502771814 0.117828475292
0.0372484401265 0.0363616897032 0.119900926114
0.0378251242894 0.0368726508552 0.0913179333938
0.0693617436387 0.0373348456686 0.0925772963683
0.0704406498382 0.0751247220085 0.0937258784135
0.0714315513071 0.0761476948004 0.0758246179006
0.059302791763 0.077092889386 0.0766043688926
0.0600007153982 0.0637268358691 0.0773286072223
0.060651928162 0.0643969240356 0.0669074380554
0.0519218835914 0.0650247015597 0.0674280846686
0.0524084686292 0.0554960183342 0.0679176186917
0.0528674571114 0.0559672185148 0.0591432310077
0.0691164959796 0.0564129906822 0.0595217263242
0.0697089406882 0.0492494474883 0.0598807419009
0.0702722445827 0.0495979660385 0.053031162589
0.0631358861789 0.0499300692959 0.053317937701
0.0635926410911 0.0483027923787 0.0535917558747
0.0640295674344 0.0485832373453 0.0497890959339
0.0762215254051 0.0488519668736 0.0500130413937
0.0766525809974 0.0439241784637 0.0502279718938
0.0770668936897 0.0441459037002 0.0470889959168
0.100335076044 0.0443593090896 0.0472684662384
0.100786079663 0.0403097782575 0.047441423455
0.101221236838 0.0404892705225 0.0437462439351
0.0945044560907 0.0406626507404 0.0438947721971
0.0948770750639 0.0372722307261 0.044038394249
0.0952377436636 0.0374203689204 0.0646336858761
0.0879662282455 0.0375638904876 0.0648267627268
0.0882780141241 0.049305792124 0.0650139880244
0.0885806038901 0.049468451068 0.079211261621
0.113793690764 0.0496264376165 0.079460852481
0.114134620869 0.0675403335081 0.0797034562648
0.114466243876 0.0677712220978 0.0877210537145
0.116333750667 0.0679959603751 0.0879608697657
0.116640866239 0.0660664109924 0.0881944489003
0.116940179377 0.0662685409884 0.0884348244148
0.109991918959 0.0664656518986 0.0886494379861
0.110262349687 0.0683887862911 0.0888588403855
0.110526356082 0.0685738397835 0.0847124774236
0.105029802341 0.0687545903523 0.0848994627448
0.105266527966 0.0660782831405 0.0850821905083
0.105497973158 0.0662414945198 0.0813983430803
0.0999113139439 0.066401137913 0.0815626487977
0.100120685586 0.0623633575303 0.0817234328813
0.100325655817 0.0625083815404 0.0908664535284
0.0962620469546 0.0626504142885 0.0910314720307
0.0964482313848 0.0605805734686 0.0911931498174
0.0966307150715 0.0607103557992 0.0872871902224
0.0929502968775 0.0608376045111 0.0874341839246
0.0931168975967 0.057839158777 0.08757835833
0.0932803580457 0.0579553369114 0.0840488869879
0.0890812102401 0.0580693623141 0.0841806205423
0.0892313960527 0.0563899034133 0.0843099538257
0.0893788902673 0.0564950402311 0.0829268476403
0.0867580332549 0.0565983232237 0.0830467037126
0.0869006006032 0.055037305195 0.0831644800009
0.0870407327738 0.055132879531 0.0798730785791
0.0850955126355 0.0552268465219 0.0799824010189
0.0852256880569 0.0528715124221 0.0800899128024
0.08535373968 0.0529583895467 0.0785812435651
0.0819535162061 0.0530438701646 0.0786812539832
0.0820724061509 0.0517462241619 0.0787796801314
0.0821894397203 0.0518258647936 0.0785754924903
0.0796101875352 0.0519042794551 0.0786683689887
0.0797190708887 0.0520870213152 0.0787598356756
0.0798263241588 0.052161470077 0.076476130388
0.0774351459155 0.0522348193781 0.0765612725769
0.0775352197007 0.0544528348444 0.0766451742003
0.0776338546059 0.0545246524132 0.0741533713634
0.0748963341692 0.05459545083 0.0742323078149
0.0749887199461 0.0535931309062 0.0743101385021
0.0750798279968 0.0536596851139 0.0759337545139
0.0760439696523 0.0537253304029 0.0760092536295
0.0761315333567 0.0518810558628 0.0760837344449
0.076217930498 0.05194268726 0.0738107509005
0.0737366878621 0.0520035075083 0.0738811805675
0.0738180224515 0.0557948388999 0.0739506943696
0.0738983118647 0.0558562740534 0.0753518022962
0.0715700076042 0.0559169289647 0.0754192774183
0.071645746623 0.0541451585167 0.0754859054829
0.0717205456959 0.0542023795959 0.0826655076905
0.0695313240757 0.0542588985588 0.0827355678675
0.0696020185559 0.0525936528667 0.0828047779862
0.0696718647529 0.0526470736995 0.0833906123471
0.0676095012718 0.0526998605222 0.0834572568806
0.0676756326834 0.0510445457063 0.0835231190096
0.0677409960156 0.0510949985046 0.0814143227389
0.0981379649354 0.0511448715219 0.0814771581395
0.0982281594994 0.0496621244615 0.0815392790246
0.0983173390703 0.0497094195396 0.0796475921395
0.0959438843042 0.0497561878486 0.0797065309152
0.0960284957015 0.0483552969588 0.0797648199021
0.096112183654 0.0483997181424 0.0792794191115
0.094009115517 0.0484436593423 0.0793351238064
0.0940886431954 0.0491585869965 0.0793902325304
0.0941673283346 0.0492012679241 0.0897782171002
0.092175742021 0.0492435010506 0.0898390943469
0.0922506252645 0.0520785495243 0.0898993389983
0.0923247377563 0.0521210846247 0.0878798081807
0.0916157258198 0.0521631860394 0.0879375983571
0.0916867327577 0.0525704078224 0.0879948047966
0.0917570290769 0.0526111839274 0.0862433750879
0.0899307120157 0.0526515556885 0.0862979433383
0.0899977907839 0.051728567616 0.0863519753844
0.0900642163373 0.0517671167382 0.0856351949241
0.0883273838575 0.051805293811 0.0856869629739
0.0883908477305 0.0518626357861 0.0857382358051
0.0884537098143 0.0518994990575 0.0841362986994
0.086302625002 0.0519360158097 0.0841853322084
0.0852479451697 0.0519721922532 0.0842339087617
0.0833674077862 0.052008034435 0.0842820364794
0.0834241339704 0.0520435482451 0.0827540503036
0.0830173190088 0.0520787394211 0.0828001352297
0.0821007152804 0.0521136135541 0.0828458049692
0.0821537435415 0.0521481760928 0.0822641772747
0.0822063018825 0.0521824323489 0.0866279722548
0.0822583982494 0.0522163875015 0.0859354828442
0.0823100403912 0.0522500466012 0.0844025380082
0.0823612358664 0.0522834145744 0.0890841104587
